date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
2019/01/11,"0,045","0,047","0,027","0,016","0,016","0,026","0,044","0,042","0,015","0,015","0,013","0,031","0,043","0,037","0,016","0,015","0,014","0,031","0,042","0,038","0,015","0,015","0,015","0,029","0,051","0,058","0,017","0,014","0,014","0,028","0,037","0,031","0,016","0,014","0,016","0,507","0,099","0,067","0,063","0,028","0,025","0,036","0,043","0,033","0,013","0,012","0,012","0,031","0,045","0,036","0,013","0,086","0,067","0,065","0,063","0,423","0,474","0,1","0,116","0,113","0,074","0,064","0,094","0,2","0,144","0,085","0,057","0,086","0,067","0,051","0,033","0,05","0,071","0,075","0,044","0,031","0,026","0,055","0,07","0,081","0,059","0,053","0,07","0,056","0,044","0,038","0,038","0,063","0,073","0,09","0,283","0,249","0,046","0,038","0,06","0,366"
2019/01/12,"0,23","0,009","0,008","0,018","0,029","0,026","0,014","0,009","0,008","0,03","0,027","0,024","0,007","0,008","0,017","0,029","0,026","0,011","0,008","0,008","0,025","0,025","0,02","0,007","0,009","0,013","0,028","0,028",0,0,0,0,"0,001","0,006",0,"0,038","0,028","0,013","0,018","0,009",0,"0,01","0,015","0,012","0,01",0,0,0,"0,01","0,003",0,"0,015","0,015","0,024","0,049","0,426","0,188","0,084","0,054","0,284","0,039","0,05","0,04","0,083","0,322","0,011","0,028","0,027","0,036","0,012","0,147","0,057","0,207","0,022","0,026",0,"0,014","0,014",0,0,0,"0,003","0,025","0,019","0,159","0,219","0,238","0,236","0,23","0,222","0,084","0,037","0,049","0,034","0,023","0,009"
2019/01/13,"0,02","0,037","0,037","0,019","0,02","0,019","0,032","0,036","0,027","0,016","0,019","0,016","0,038","0,034","0,019","0,016","0,018","0,023","0,035","0,031","0,017","0,017","0,016","0,026","0,035","0,03","0,017","0,015","0,018","0,023","0,035","0,033","0,028","0,028","0,028","0,037","0,037","0,026","0,112","0,025","0,027","0,037","0,045","0,03","0,017","0,03","0,017","0,066","0,044","0,031","0,034","0,039","0,052","0,151","0,134","0,045","0,043","0,064","0,046","0,033","0,033","0,049","0,062","0,22","0,331","0,215","0,203","0,205","0,459","0,253","0,058","0,06","0,043","0,33","0,141","0,063","0,048","0,188","0,248","0,287","0,255","0,248","0,234","0,064","0,049","0,069","0,064","0,048","0,042","0,047","0,065","0,057","0,038","0,03","0,058","0,03"
2019/01/14,"0,059","0,045","0,02","0,021","0,019","0,045","0,058","0,044","0,019","0,021","0,018","0,042","0,059","0,047","0,019","0,021","0,019","0,034","0,061","0,053","0,018","0,019","0,021","0,025","0,06","0,078","0,049","0,019","0,018","0,021","0,051","0,051","0,135","0,02","0,034","0,089","0,089","0,142","0,064","0,017","0,018","0,034","0,063","0,061","0,021","0,018","0,018","0,017","0,064","0,061","0,033","0,018","0,019","0,018","0,164","0,129","0,209","1,358","0,276","0,063","0,104","0,111","0,06","0,02","0,033","0,04","0,044","0,063","0,053","0,018","0,018","0,02","0,036","0,063","0,061","0,018","0,082","0,053","0,073","0,092","0,099","0,141","0,127","0,051","0,157","0,103","0,067","0,049","0,05","0,042","0,076","0,069","0,04","0,027","0,024","0,025"
2019/01/15,"0,044","0,043","0,028","0,028","0,027","0,027","0,027","0,005","0,013","0,019","0,013","0,004","0,004","0,004","0,004","0,01","0,041","0,044","0,039","0,028","0,028","0,035","0,009","0,004","0,009","0,019","0,019","0,006","0,004","0,004","0,003","0,007","0,007","0,022","0,047","0,04","0,035","0,042","0,042","0,052","0,038","0,035","0,042","0,032","0,029","0,031","0,028","0,028","0,035","0,046","0,06","0,047","0,046","0,054","0,079","0,069","0,065","0,079","0,104","0,09","0,086","0,141","0,435","0,421","0,428","0,441","0,438","0,41","0,095","0,033","0,026","0,033","0,07","0,099","0,123","0,107","0,106","0,104","0,104","0,104","0,11","0,131","0,131","0,104","0,097","0,083","0,081","0,08","0,071","0,081","0,08","0,072","0,068","0,042","0,029","0,028"
2019/01/16,"0,031","0,053","0,229","0,017","0,01","0,012","0,017","0,016","0,005","0,006","0,006","0,015","0,016","0,008","0,005","0,005","0,011","0,016","0,013","0,005","0,005","0,006","0,015","0,016","0,008","0,005","0,006","0,008","0,047","0,143","0,032","0,016","0,315","0,15","0,174","0,134","0,091","0,09","0,103","0,178","0,185","0,063","0,036","0,035","0,051","0,123","0,114","0,036","0,035","0,036","0,185","1,586","0,261","0,158","0,221","0,272","0,3","1,365","0,935","0,229","0,162","0,237","0,189","0,146","0,111","0,114","0,414","0,245","0,146","0,122","0,107","0,103","0,13","0,181","0,178","0,095","0,037","0,063","0,122","0,125","0,122","0,206","0,062","0,068","0,12","0,112","0,061","0,052","0,075","0,049","0,067","0,066","0,012","0,012","0,012","0,016"
2019/01/17,"0,019","0,021","0,044","0,03","0,028","0,028","0,027","0,027","0,027","0,026","0,005","0,02","0,018","0,018","0,011","0,012","0,004","0,004","0,016","0,029","0,028","0,028","0,032","0,043","0,055","0,074","0,05","0,037","0,036","0,036","0,035","0,038","0,04","0,045","0,063","0,042","0,047","0,063","0,061","0,051","0,057","0,045","0,051","0,033","0,038","0,03","0,038","0,037","0,03","0,022","0,009",0,0,0,0,0,"0,061","0,088","0,089","0,38","0,459","0,455","0,457","0,465","0,465","0,447","0,423","0,272","0,066","0,066","0,054","0,07","0,073","0,074","0,08","0,104","0,113","0,119","0,119","0,112","0,087","0,085","0,101","0,097","0,099","0,107","0,12","0,121","0,118","0,107","0,088","0,089","0,09","0,089","0,066","0,018"
2019/01/18,"0,017","0,019","0,019","0,017","0,03","0,028","0,029","0,028","0,027","0,028","0,027","0,041","0,027","0,018","0,011","0,004","0,004","0,004","0,004","0,004","0,019","0,032","0,045","0,042","0,05","0,028","0,049","0,044","0,036","0,036","0,036","0,034","0,054","0,053","0,077","0,067","0,063","0,056","0,047","0,054","0,05","0,025","0,037","0,037","0,037","0,024","0,042","0,052","0,057","0,06","0,057","0,064","0,075","0,078","0,092","0,075","0,05","0,048","0,048","0,226","0,425","0,455","0,473","0,479","0,125","0,045","0,045","0,049","0,033","0,038","0,05","0,064","0,071","0,063","0,1","0,108","0,106","0,106","0,104","0,105","0,123","0,121","0,13","0,118","0,112","0,087","0,078","0,066","0,08","0,107","0,106","0,104","0,091","0,079","0,042","0,027"
2019/01/19,"0,027","0,025","0,018","0,019","0,018","0,004","0,004","0,004","0,004","0,004","0,004","0,019","0,024","0,041","0,029","0,029","0,029","0,028","0,027","0,033","0,043","0,042","0,036","0,061","0,06","0,043","0,036","0,036","0,041","0,051","0,051","0,054","0,038","0,031","0,007","0,039","0,07","0,054","0,071","0,062","0,058","0,046","0,045","0,038","0,022","0,022","0,03","0,038","0,038","0,047","0,047","0,048","0,054","0,052","0,055","0,081","0,092","0,07","0,053","0,052","0,055","0,043","0,033","0,062","0,063","0,051","0,046","0,056","0,074","0,074","0,056","0,07","0,07","0,067","0,058","0,058","0,077","0,082","0,082","0,115","0,124","0,118","0,107","0,117","0,121","0,121","0,108","0,093","0,097","0,095","0,093","0,099","0,091","0,087","0,035","0,028"
2019/01/20,"0,042","0,042","0,034","0,027","0,027","0,008","0,004","0,008","0,02","0,019","0,022","0,03","0,029","0,028","0,028","0,027","0,04","0,042","0,042","0,028","0,009","0,004","0,008","0,013","0,038","0,047","0,053","0,074","0,073","0,063","0,064","0,07","0,049","0,046","0,045","0,061","0,059","0,038","0,026","0,025","0,026","0,036","0,047","0,069","0,074","0,071","0,072","0,073","0,072","0,057","0,057","0,038","0,034","0,032","0,07","0,077","0,082","0,074","0,084","0,083","0,052","0,022","0,022","0,023","0,042","0,052","0,065","0,082","0,079","0,074","0,076","0,058","0,05","0,064","0,099","0,098","0,113","0,108","0,106","0,106","0,107","0,115","0,131","0,134","0,118","0,102","0,082","0,082","0,082","0,1","0,126","0,11","0,078","0,053","0,028","0,027"
2019/01/21,"0,028","0,027","0,042","0,023","0,018","0,004","0,004","0,015","0,029","0,03","0,028","0,038","0,043","0,042","0,037","0,027","0,009","0,004","0,004","0,012","0,004","0,011","0,071","0,076","0,076","0,066","0,061","0,06","0,06","0,059","0,063","0,036","0,015","0,02","0,021","0,018","0,035","0,055","0,055","0,051","0,049","0,048","0,057","0,063","0,04","0,029","0,026","0,038","0,061","0,081","0,349","0,143","0,093","0,081","0,075","0,077","0,064","0,053","0,05","0,039","0,066","0,073","0,065","0,056","0,14","0,095","0,046","0,061","0,065","0,062","0,052","0,075","0,082","0,135","0,083","0,121","0,122","0,115","0,099","0,084","0,082","0,085","0,116","0,138","0,136","0,127","0,108","0,105","0,105","0,106","0,105","0,1","0,082","0,077","0,025","0,031"
2019/01/22,"0,03","0,029","0,029","0,04","0,044","0,042","0,026","0,004","0,005","0,004","0,018","0,035","0,045","0,044","0,029","0,027","0,027","0,023","0,004","0,013","0,02","0,031","0,029","0,037","0,028","0,038","0,061","0,072","0,065","0,045","0,037","0,041","0,064","0,035","0,034","0,048","0,051","0,049","0,046","0,032","0,024","0,028","0,047","0,063","0,055","0,046","0,046","0,045","0,048","0,056","0,037","0,024","0,023","0,037","0,058","0,061","0,075","0,098","0,077","0,077","0,07","0,048","0,023","0,04","0,042","0,053","0,053","0,055","0,053","0,08","0,067","0,065","0,041","0,027","0,027","0,076","0,087","0,123","0,127","0,114","0,106","0,106","0,115","0,122","0,135","0,128","0,089","0,082","0,08","0,089","0,091","0,103","0,106","0,095","0,073","0,036"
2019/01/23,"0,027","0,029","0,043","0,02","0,004","0,004","0,004","0,025","0,037","0,044","0,04","0,028","0,027","0,028","0,027","0,033","0,028","0,018","0,004","0,004","0,004","0,016","0,038","0,077","0,076","0,074","0,06","0,059","0,06","0,059","0,059","0,044","0,055","0,02","0,008","0,027","0,036","0,047","0,049","0,059","0,063","0,059","0,046","0,027","0,033","0,028","0,03","0,058","0,06","0,047","0,049","0,052","0,052","0,059","0,08","0,07","0,056","0,049","0,049","0,073","0,09","0,315","0,457","0,459","0,465","0,45","0,452","0,147","0,07","0,063","0,051","0,05","0,05","0,05","0,064","0,064","0,069","0,086","0,085","0,085","0,084","0,119","0,141","0,139","0,122","0,123","0,113","0,104","0,105","0,099","0,081","0,08","0,067","0,081","0,034","0,029"
2019/01/24,"0,028","0,035","0,043","0,042","0,03","0,025","0,004","0,004","0,005","0,007","0,032","0,044","0,033","0,029","0,027","0,028","0,027","0,029","0,026","0,019","0,012","0,034","0,038","0,044","0,063","0,062","0,072","0,076","0,075","0,06","0,059","0,047","0,005","0,004","0,018","0,029","0,059","0,053","0,046","0,046","0,045","0,045","0,055","0,042","0,034","0,023","0,037","0,043","0,05","0,053","0,067","0,068","0,05","0,045","0,057","0,058","0,056","0,081","0,089","0,077","0,306","0,449","0,457","0,459","0,447","0,181","0,055","0,056","0,076","0,079","0,083","0,088","0,081","0,069","0,05","0,062","0,082","0,097","0,127","0,108","0,106","0,109","0,121","0,123","0,134","0,115","0,081","0,081","0,082","0,104","0,113","0,123","0,117","0,101","0,042","0,028"
2019/01/25,"0,027","0,02","0,019","0,013","0,004","0,036","0,03","0,029","0,038","0,043","0,039","0,027","0,012","0,004","0,004","0,005","0,027","0,045","0,041","0,028","0,028","0,028","0,038","0,06","0,053","0,042","0,037","0,042","0,063","0,062","0,077","0,072","0,028","0,028","0,027","0,007","0,021","0,038","0,047","0,068","0,049","0,046","0,046","0,053","0,061","0,041","0,026","0,024","0,028","0,046","0,068","0,067","0,047","0,064","0,076","0,074","0,062","0,07","0,06","0,034","0,042","0,047","0,049","0,062","0,067","0,055","0,122","0,091","0,075","0,127","0,136","0,124","0,08","0,074","0,073","0,091","0,106","0,088","0,099","0,097","0,098","0,109","0,12","0,122","0,123","0,122","0,119","0,119","0,098","0,066","0,065","0,063","0,061","0,03","0,045","0,043"
2019/01/26,"0,035","0,028","0,027","0,027","0,01","0,007","0,02","0,019","0,028","0,03","0,028","0,028","0,035","0,035","0,042","0,021","0,006","0,004","0,004","0,015","0,028","0,034","0,044","0,042","0,038","0,027","0,011","0,038","0,037","0,037","0,052","0,08","0,058","0,053","0,054","0,043","0,028","0,043","0,068","0,065","0,05","0,046","0,057","0,073","0,074","0,077","0,088","0,085","0,071","0,07","0,048","0,048","0,053","0,067","0,074","0,098","0,105","0,324","0,52","0,528","0,521","0,522","0,505","0,384","0,079","0,077","0,089","0,104","0,103","0,107","0,116","0,119","0,099","0,09","0,074","0,077","0,075","0,087","0,093","0,116","0,108","0,108","0,118","0,119","0,118","0,11","0,111","0,097","0,097","0,081","0,093","0,108","0,105","0,094","0,091","0,056"
2019/01/27,"0,042","0,041","0,027","0,008","0,004","0,004","0,004","0,004","0,046","0,045","0,041","0,028","0,027","0,028","0,027","0,019","0,004","0,019","0,019","0,018","0,004","0,012","0,022","0,029","0,029","0,028","0,044","0,083","0,08","0,075","0,042","0,054","0,057","0,022","0,022","0,045","0,047","0,061","0,065","0,063","0,048","0,064","0,054","0,033","0,028","0,036","0,038","0,04","0,052","0,048","0,047","0,049","0,047","0,048","0,063","0,099","0,104","0,072","0,05","0,049","0,051","0,052","0,069","0,088","0,073","0,074","0,074","0,087","0,077","0,091","0,088","0,079","0,082","0,056","0,066","0,083","0,082","0,096","0,096","0,085","0,103","0,107","0,11","0,108","0,113","0,121","0,119","0,106","0,106","0,106","0,107","0,09","0,078","0,056","0,016","0,018"
2019/01/28,"0,03","0,029","0,032","0,045","0,043","0,029","0,027","0,028","0,027","0,008","0,018","0,02","0,01","0,009","0,03","0,028","0,029","0,035","0,043","0,039","0,027","0,027","0,008","0,004","0,009","0,028","0,049","0,056","0,063","0,062","0,061","0,064","0,082","0,071","0,059","0,061","0,05","0,035","0,033","0,04","0,045","0,059","0,05","0,051","0,053","0,065","0,057","0,05","0,05","0,037","0,028","0,039","0,034","0,051","0,062","0,066","0,087","0,089","0,074","0,073","0,072","0,073","0,087","0,08","0,053","0,056","0,026","0,034","0,081","0,08","0,076","0,073","0,078","0,118","0,122","0,113","0,107","0,105","0,096","0,084","0,098","0,093","0,118","0,124","0,116","0,111","0,124","0,112","0,105","0,103","0,089","0,098","0,106","0,095","0,06","0,009"
2019/01/29,"0,004","0,014","0,02","0,021","0,031","0,029","0,029","0,03","0,044","0,043","0,03","0,027","0,028","0,027","0,028","0,025","0,019","0,01","0,004","0,004","0,004","0,045","0,07","0,078","0,076","0,065","0,06","0,061","0,06","0,059","0,059","0,08","0,075","0,023","0,008","0,007","0,023","0,05","0,068","0,076","0,086","0,208","0,05","0,044","0,063","0,06","0,029","0,025","0,027","0,023","0,026","0,051","0,066","0,054","0,074","0,078","0,078","0,089","0,086","0,062","0,051","0,048","0,048","0,059","0,064","0,066","0,059","0,055","0,078","0,088","0,084","0,051","0,05","0,036","0,026","0,041","0,068","0,085","0,1","0,113","0,111","0,117","0,128","0,115","0,106","0,104","0,105","0,105","0,107","0,097","0,084","0,082","0,051","0,041","0,029","0,045"
2019/01/30,"0,043","0,028","0,028","0,028","0,027","0,031","0,042","0,018","0,004","0,004","0,004","0,004","0,026","0,046","0,043","0,028","0,028","0,028","0,027","0,027","0,044","0,035","0,008","0,004","0,004","0,004","0,004","0,011","0,063","0,079","0,063","0,06","0,062","0,062","0,07","0,056","0,061","0,034","0,028","0,022","0,022","0,028","0,068","0,065","0,052","0,052","0,051","0,052","0,057","0,037","0,023","0,022","0,025","0,041","0,072","0,064","0,062","0,075","0,078","0,075","0,088","0,087","0,079","0,071","0,073","0,081","0,079","0,072","0,055","0,05","0,04","0,026","0,032","0,074","0,06","0,052","0,085","0,107","0,107","0,124","0,119","0,108","0,124","0,099","0,099","0,107","0,096","0,109","0,108","0,102","0,091","0,1","0,09","0,038","0,027","0,022"
2019/01/31,"0,004","0,004","0,02","0,018","0,022","0,029","0,029","0,029","0,039","0,044","0,031","0,027","0,027","0,007","0,006","0,026","0,022","0,007","0,004","0,025","0,029","0,029","0,041","0,043","0,057","0,06","0,059","0,042","0,037","0,051","0,051","0,041","0,051","0,065","0,062","0,039","0,04","0,056","0,053","0,061","0,047","0,042","0,042","0,039","0,029","0,038","0,048","0,048","0,056","0,063","0,054","0,056","0,052","0,051","0,04","0,062","0,092","0,14","0,463","0,461","0,307","0,091","0,074","0,047","0,047","0,047","0,047","0,086","0,093","0,072","0,053","0,054","0,053","0,091","0,13","0,123","0,11","0,112","0,11","0,109","0,122","0,123","0,107","0,087","0,088","0,087","0,1","0,128","0,12","0,111","0,104","0,038","0,029","0,048","0,046","0,035"
2019/02/01,"0,027","0,005","0,004","0,004","0,013","0,035","0,037","0,029","0,028","0,03","0,028","0,043","0,043","0,027","0,011","0,004","0,004","0,011","0,02","0,037","0,033","0,029","0,028","0,028","0,043","0,04","0,027","0,006","0,004","0,004","0,026","0,06","0,052","0,062","0,061","0,062","0,072","0,076","0,072","0,059","0,062","0,021","0,005","0,024","0,037","0,049","0,052","0,051","0,049","0,06","0,062","0,047","0,053","0,028","0,023","0,038","0,191","0,48","0,481","0,412","0,081","0,089","0,086","0,075","0,044","0,025","0,039","0,028","0,064","0,078","0,297","0,493","0,475","0,469","0,471","0,151","0,107","0,094","0,095","0,112","0,112","0,13","0,116","0,114","0,113","0,116","0,123","0,066","0,039","0,039","0,059","0,081","0,055","0,029","0,028","0,041"
2019/02/02,"0,04","0,027","0,029","0,026","0,019","0,012","0,004","0,019","0,036","0,045","0,032","0,029","0,028","0,039","0,04","0,016","0,004","0,004","0,02","0,038","0,03","0,028","0,034","0,044","0,031","0,027","0,044","0,046","0,052","0,041","0,063","0,061","0,072","0,078","0,065","0,063","0,063","0,072","0,059","0,037","0,023","0,026","0,041","0,062","0,049","0,047","0,056","0,063","0,054","0,045","0,052","0,041","0,023","0,033","0,07","0,096","0,093","0,078","0,077","0,087","0,06","0,047","0,046","0,049","0,042","0,036","0,051","0,064","0,092","0,089","0,085","0,092","0,12","0,123","0,11","0,117","0,116","0,116","0,088","0,087","0,097","0,128","0,12","0,113","0,112","0,12","0,123","0,109","0,103","0,1","0,109","0,06","0,029","0,03","0,04","0,009"
2019/02/03,"0,004","0,004","0,034","0,043","0,03","0,029","0,039","0,044","0,028","0,028","0,03","0,044","0,033","0,015","0,004","0,017","0,019","0,03","0,03","0,037","0,044","0,029","0,029","0,028","0,045","0,033","0,052","0,047","0,051","0,049","0,045","0,065","0,076","0,081","0,066","0,065","0,063","0,053","0,053","0,046","0,046","0,06","0,063","0,025","0,022","0,029","0,073","0,05","0,049","0,05","0,067","0,066","0,074","0,073","0,1","0,106","0,076","0,063","0,058","0,063","0,049","0,074","0,086","0,103","0,077","0,074","0,074","0,092","0,085","0,143","0,288","0,28","0,279","0,267","0,292","0,283","0,129","0,114","0,111","0,11","0,125","0,119","0,113","0,115","0,122","0,125","0,111","0,109","0,112","0,099","0,071","0,068","0,061","0,061","0,043","0,03"
